0.537153	106110	3	1	2	2	2	3	72.89	0	0	0	1	1	0	0	0	0	1
0.341084	106111	3	1	1	1	2	3	58.32	0	1	1	1	1	0	0	1	0	0
0.361456	106112	3	1	2	2	2	3	70.5	0	1	1	1	1	0	1	0	0	1
0.886415	106113	3	1	2	2	3	3	.	0	1	1	1	1	1	0	1	1	1
0.437153	106114	3	1	1	3	3	3	66.66	.	.	.	.	.	.	.	.	.	0
0.667059	106116	3	1	2	1	1	2	26.57	1	0	1	0	0	1	0	1	1	1
0.093194	106117	3	1	2	2	.	2	58.64	.	.	.	.	.	.	.	.	.	1
0.394976	106118	3	1	2	2	3	2	31.65	.	.	.	.	.	.	.	.	.	1
0.462411	106119	3	1	1	2	2	5	53	1	1	1	1	1	0	0	1	0	0
0.053183	106121	3	1	2	2	2	3	.	1	1	1	1	1	1	1	1	1	1
0.203032	106122	3	1	2	1	3	2	41.8	1	1	1	1	1	0	0	0	0	1
0.824238	106123	3	1	1	1	1	3	.	0	0	1	1	1	0	0	1	1	0
0.587889	106124	3	1	2	2	.	3	.	1	1	1	1	1	1	1	1	1	1
0.072968	106125	3	1	2	1	1	3	.	.	.	.	.	.	.	.	.	.	1
0.219761	106126	3	1	2	1	1	3	63.26	1	1	1	1	1	1	1	1	1	1
0.889209	106127	3	1	1	2	3	2	42.19	1	1	1	1	1	1	1	1	1	0
0.350355	106128	3	1	2	2	.	2	61.38	0	0	0	0	0	0	1	0	0	1
0.708697	106129	3	1	2	3	.	3	47.37	0	0	0	0	0	.	1	1	1	1
0.23817	106130	3	1	2	2	2	3	.	1	0	1	0	0	1	1	1	1	1
0.510669	106131	3	1	2	1	2	2	43.33	0	0	1	0	0	1	1	1	1	1
0.099375	106133	3	1	1	1	4	3	57.83	1	1	1	1	1	1	0	1	1	0
0.979976	106134	3	1	2	3	2	2	68.85	1	1	1	1	0	1	.	1	1	1
0.152306	106136	3	1	1	2	2	4	.	.	.	.	.	.	.	.	.	.	0
0.423841	106137	3	1	2	3	1	3	.	.	.	.	.	.	.	.	.	.	1
0.000673	106138	3	1	1	2	5	2	47.62	1	1	1	1	1	1	1	1	1	0
0.436741	106139	3	1	2	3	2	3	29.29	0	0	0	1	1	0	0	0	0	1
0.813785	106140	3	1	2	1	5	2	.	.	.	.	.	.	.	.	.	.	1
0.090815	106141	3	1	2	2	2	3	60.78	1	1	1	1	0	1	1	1	1	1
0.543554	106142	3	1	2	2	2	3	57.53	1	1	1	1	0	1	0	1	1	1
0.711957	106143	3	1	2	2	.	3	.	1	1	1	1	1	1	1	1	1	1
0.328079	106144	3	1	1	1	1	3	54.23	.	.	.	.	.	.	.	.	.	0
0.176372	106145	3	1	2	3	3	2	36.29	1	0	1	0	0	1	1	1	1	1
0.949462	106146	3	1	1	1	1	1	43.39	1	1	1	.	1	1	1	1	0	0
0.330883	106148	3	1	1	2	.	2	62.69	0	1	1	0	1	0	0	1	1	0
0.083335	106150	3	1	2	2	2	3	.	1	1	1	1	1	0	0	1	1	1
0.281571	106151	3	1	1	3	.	3	.	1	1	1	1	1	1	1	1	1	0
0.550748	106154	3	1	1	2	2	2	55.36	1	1	1	1	0	1	0	1	1	0
0.757214	106155	3	1	2	2	4	3	.	1	1	0	1	1	0	1	1	1	1
0.084981	106157	3	1	1	2	3	3	40.63	.	.	.	.	.	.	.	.	.	0
0.839408	106158	3	1	1	1	.	2	.	.	.	.	.	.	.	.	.	.	0
0.21032	106159	3	1	2	2	1	2	.	1	1	1	1	1	1	0	1	1	1
0.766736	106160	3	1	1	2	3	2	.	.	.	.	.	.	.	.	.	.	0
0.44351	106161	3	1	2	2	1	3	.	1	1	1	1	1	1	0	0	1	1
0.91617	106162	3	1	1	2	2	3	38.03	0	0	0	0	0	0	0	0	0	0
0.856155	106163	3	1	2	1	2	3	60.4	1	1	1	0	1	1	1	1	1	1
0.718598	106164	3	1	1	2	3	1	60.29	1	1	1	1	1	1	0	1	0	0
0.495291	106165	3	1	2	2	2	2	.	1	1	1	0	1	0	1	1	1	1
0.665409	106166	3	1	2	2	1	3	67.96	1	1	1	1	1	1	1	1	1	1
0.16359	106167	3	1	1	2	2	2	56.63	1	1	1	0	1	0	1	0	0	0
0.113483	106168	3	1	1	1	2	4	78.14	1	1	1	1	1	1	1	1	1	0
0.995039	106171	3	1	1	5	2	3	67.1	1	1	1	0	1	1	0	1	1	0
0.280722	106172	3	1	2	.	3	3	.	1	1	1	0	0	1	0	1	1	1
0.709706	106173	3	1	1	2	2	5	57.11	1	1	1	1	1	1	1	1	1	0
0.25279	108101	3	1	2	2	3	3	76.75	1	1	1	1	1	0	1	1	1	1
0.852031	108102	3	1	1	2	1	3	48.71	1	0	0	0	1	1	1	1	1	0
0.873109	108103	3	1	1	2	2	3	64.75	1	1	1	1	0	1	1	1	0	0
0.269292	108104	3	1	2	1	1	3	43.21	1	1	1	1	1	0	1	1	1	1
0.642743	108105	3	1	1	2	3	3	59.61	0	0	0	1	0	1	0	1	1	0
0.92026	108106	3	1	1	1	1	3	.	.	.	.	.	.	.	.	.	.	0
0.438516	108107	3	1	2	1	4	3	.	1	1	0	1	0	1	1	0	0	1
0.170785	108108	3	1	1	2	2	1	66.89	1	1	1	1	1	.	0	0	1	0
0.117302	108109	3	1	1	2	2	3	.	1	1	1	1	1	1	1	1	1	0
0.775044	108110	3	1	1	2	2	3	64.53	.	.	.	.	.	.	.	.	.	0
0.430609	108111	3	1	2	2	2	3	42.11	0	0	1	0	0	0	0	0	0	1
0.189957	108112	3	1	1	2	2	3	.	1	1	1	1	.	0	0	1	1	0
0.701177	108113	3	1	2	1	1	2	63.62	1	1	1	1	1	1	1	1	1	1
0.260703	108114	3	1	1	1	2	3	63.08	1	1	1	0	1	1	1	1	1	0
0.822832	108118	3	1	1	2	2	3	56.62	1	1	1	1	1	1	0	1	1	0
0.346796	108119	3	1	2	2	3	1	30.79	1	.	0	0	0	0	0	0	0	1
0.572394	108120	3	1	1	2	2	4	56.44	0	0	1	0	1	0	0	1	0	0
0.882209	108122	3	1	1	2	4	4	.	1	1	1	0	0	1	1	1	1	0
0.138572	108123	3	1	1	1	1	3	.	.	.	.	.	.	.	.	.	.	0
0.138137	108124	3	1	2	2	2	3	.	1	0	1	1	1	1	1	1	1	1
0.768086	108125	3	1	2	1	2	2	.	.	.	.	.	.	.	.	.	.	1
0.278548	108126	3	1	1	2	2	3	34.01	1	1	1	0	0	1	1	1	1	0
0.829861	108127	3	1	2	4	1	2	44.85	1	1	1	0	0	1	1	1	1	1
0.574249	108128	3	1	2	2	1	3	.	1	0	0	1	.	.	1	0	.	1
0.482692	108130	3	1	1	2	2	3	44.98	1	1	1	1	1	1	1	1	1	0
0.515418	108132	3	1	1	1	2	2	58.78	1	1	1	1	1	1	1	1	1	0
0.350228	108133	3	1	2	2	4	3	.	1	1	1	1	1	1	1	1	1	1
0.813052	108135	3	1	2	3	2	1	.	.	.	.	.	.	.	.	.	.	1
0.167432	108136	3	1	1	2	5	1	61.74	0	0	1	0	1	1	1	1	1	0
0.393742	108137	3	1	1	2	2	3	58.1	1	1	1	1	1	0	0	1	1	0
0.205902	108138	3	1	2	2	1	3	.	0	0	0	1	1	0	0	0	1	1
0.919116	108139	3	1	2	2	2	3	56.63	.	.	.	.	.	.	.	.	.	1
0.011283	108140	3	1	1	4	5	3	77.92	1	1	1	1	1	0	1	1	0	0
0.656779	108141	3	1	2	2	4	.	69.3	1	1	1	.	1	0	0	1	1	1
0.769963	108142	3	1	1	1	3	3	45.83	0	0	1	1	1	0	0	1	1	0
0.659525	108143	3	1	2	2	2	3	.	1	1	1	0	0	1	1	1	1	1
0.475682	108145	3	1	2	2	1	.	68.66	.	.	.	.	.	.	.	.	.	1
0.440949	108146	3	1	2	2	1	3	72.66	1	1	1	1	1	1	1	1	1	1
0.870335	108147	3	1	1	2	2	3	51.59	0	0	0	0	1	1	1	1	1	0
0.560091	108148	3	1	2	2	3	2	45.53	1	1	1	1	1	1	1	1	1	1
0.196111	108149	3	1	2	2	1	2	.	1	1	1	0	0	1	1	1	1	1
0.243823	108150	3	1	1	2	2	3	34.45	0	1	0	1	1	0	0	0	0	0
0.55148	108151	3	1	2	2	2	3	.	1	1	1	1	1	1	0	1	1	1
0.692781	108152	3	1	2	1	1	2	.	1	1	1	1	1	1	1	1	1	1
0.778837	108153	3	1	2	1	.	2	.	.	.	.	.	.	.	.	.	.	1
0.448211	108154	3	1	1	2	2	3	60.52	0	1	1	0	0	0	1	0	1	0
0.90846	108155	3	1	1	2	1	3	.	1	1	1	0	1	1	0	0	0	0
0.413635	108156	3	1	1	1	2	3	71.47	1	1	1	1	1	1	1	1	1	0
0.048633	108157	3	1	1	4	2	3	61.03	1	1	1	1	1	1	1	1	1	0
0.162897	108158	3	1	1	1	1	3	53.5	1	1	1	0	0	1	1	0	1	0
0.350821	108159	3	1	1	1	2	3	61.07	1	1	1	1	1	1	0	1	1	0
0.586304	108160	3	1	2	5	5	2	.	.	.	.	.	.	.	.	.	.	1
0.685794	108162	3	1	2	2	2	3	.	1	0	1	1	0	1	1	1	1	1
0.115182	108163	3	1	1	1	2	2	51.92	1	1	1	0	1	1	1	1	1	0
0.917746	108164	3	1	1	1	1	2	55.04	1	1	1	1	1	0	1	1	1	0
0.90565	108165	3	1	1	2	1	1	46.26	0	0	1	0	1	1	1	1	1	0
0.055521	108167	3	1	1	1	2	3	60.4	1	1	1	.	1	1	1	1	1	0
0.056551	108168	3	1	1	2	2	3	.	1	0	0	1	0	0	0	0	0	0
0.643917	108170	3	1	1	2	2	3	.	1	1	1	1	1	1	1	1	1	0
0.531032	109101	3	1	2	.	.	.	.	0	0	1	0	1	0	0	1	1	1
0.058725	109102	3	1	1	3	2	3	.	1	1	1	0	0	0	1	1	0	0
0.773851	109103	3	1	2	.	.	2	53.5	.	.	.	.	.	.	.	.	.	1
0.118793	109104	3	1	2	2	1	4	60.51	.	.	.	.	.	.	.	.	.	1
0.677041	109105	3	1	2	4	3	2	46.87	.	.	.	.	.	.	.	.	.	1
0.075496	109106	3	1	2	4	4	3	74.1	1	1	1	0	0	1	1	1	1	1
0.435205	109107	3	1	1	1	4	4	54.33	0	1	1	1	1	0	0	0	0	0
0.014615	109108	3	1	2	2	2	4	.	1	1	1	1	1	1	1	1	1	1
0.975567	109109	3	1	1	1	.	2	50.63	.	.	.	.	.	.	.	.	.	0
0.993834	109110	3	1	2	2	1	2	60.03	1	1	1	0	1	1	1	1	1	1
0.171536	109111	3	1	2	4	5	.	73.53	.	.	.	.	.	.	.	.	.	1
0.934315	109112	3	1	2	4	2	3	71.1	1	1	1	1	1	1	1	1	1	1
0.521273	109113	3	1	1	1	4	3	40.65	0	1	1	1	1	1	1	0	1	0
0.096983	109114	3	1	1	5	5	3	57.51	0	0	0	0	1	0	0	0	0	0
0.699476	109115	3	1	2	1	2	3	45.99	0	0	0	0	0	1	1	1	1	1
0.604091	109116	3	1	2	2	1	1	77.22	1	1	1	1	1	1	1	1	1	1
0.43694	109117	3	1	1	2	.	1	.	0	0	1	1	1	1	1	1	1	0
0.207505	109118	3	1	2	2	1	1	.	0	0	0	0	0	1	1	1	1	1
0.303306	109119	3	1	2	4	2	.	.	.	.	.	.	.	.	.	.	.	1
0.083854	109120	3	1	2	4	2	.	77.09	.	.	.	.	.	.	.	.	.	1
0.808937	109122	3	1	2	4	4	3	58.96	0	0	0	0	0	1	1	0	1	1
0.636684	109123	3	1	2	.	.	4	81	0	1	1	0	1	1	1	1	1	1
0.630516	109124	3	1	2	3	2	.	.	.	.	.	.	.	.	.	.	.	1
0.116975	109125	3	1	2	4	4	4	85.66	1	1	1	1	0	1	1	1	1	1
0.014341	109126	3	1	1	2	1	3	.	0	0	0	1	1	0	0	0	1	0
0.681143	109127	3	1	2	4	.	4	.	1	1	1	0	0	1	1	1	1	1
0.789095	109128	3	1	1	2	4	3	57.64	1	1	1	1	1	0	1	0	1	0
0.134361	109129	3	1	2	1	2	1	.	1	1	1	1	1	1	1	1	1	1
0.212161	109130	3	1	1	2	.	3	.	.	.	.	.	.	.	.	.	.	0
0.785783	109131	3	1	2	1	1	1	.	1	0	1	1	1	1	1	1	1	1
0.324952	109132	3	1	1	2	1	3	65.21	1	1	1	1	1	1	1	1	1	0
0.022954	109133	3	1	2	2	4	3	.	0	1	1	1	1	1	0	1	0	1
0.637692	109134	3	1	1	5	4	3	.	.	.	.	.	.	.	.	.	.	0
0.530846	109135	3	1	2	3	3	3	.	.	.	.	.	.	.	.	.	.	1
0.439292	109136	3	1	1	3	.	4	48.44	1	1	1	0	0	1	1	1	1	0
0.673959	109137	3	1	2	2	2	1	67.29	1	1	1	1	1	1	1	1	1	1
0.408515	109138	3	1	2	1	1	4	.	.	.	.	.	.	.	.	.	.	1
0.754661	109139	3	1	1	.	.	1	62.61	.	.	.	.	.	.	.	.	.	0
0.48067	109140	3	1	1	5	.	2	.	1	1	1	1	1	1	1	1	1	0
0.134665	109141	3	1	1	2	2	1	.	1	1	1	1	1	1	1	1	1	0
0.033625	109142	3	1	2	1	.	1	.	1	1	1	1	1	1	.	1	1	1
0.687827	109143	3	1	2	.	.	4	77.96	1	1	1	1	1	1	1	1	1	1
0.566277	109144	3	1	2	1	.	2	.	1	1	1	1	1	1	1	1	1	1
0.109982	109145	3	1	1	1	1	1	65.84	0	0	1	0	0	1	1	.	1	0
0.359508	109146	3	1	1	.	.	1	59.35	0	0	1	.	1	1	1	1	1	0
0.595301	109147	3	1	1	.	.	1	.	.	.	.	.	.	.	.	.	.	0
0.257669	109148	3	1	2	.	.	1	.	.	.	.	.	.	.	.	.	.	1
0.656987	109149	3	1	1	1	1	1	60.95	0	0	0	0	1	1	1	1	1	0
0.125342	109150	3	1	2	3	.	4	69.24	1	1	1	1	1	1	1	1	1	1
0.807227	109151	3	1	1	2	2	2	75.68	0	1	1	1	1	0	0	0	0	0
0.515585	109152	3	1	2	2	4	3	52.83	.	.	.	.	.	.	.	.	.	1
0.073912	109153	3	1	1	5	2	.	.	1	1	1	1	1	1	1	1	1	0
0.602274	109154	3	1	2	.	.	4	66.6	.	.	.	.	.	.	.	.	.	1
0.021059	109156	3	1	1	2	.	3	44.19	1	1	1	1	1	0	0	0	0	0
0.562659	109157	3	1	2	.	.	1	.	.	.	.	.	.	.	.	.	.	1
0.390229	109158	3	1	1	3	1	2	.	.	.	.	.	.	.	.	.	.	0
0.997828	109159	3	1	1	2	.	2	.	.	.	.	.	.	.	.	.	.	0
0.664121	109160	3	1	2	2	4	3	57.02	0	1	0	0	1	0	1	1	0	1
0.156993	109163	3	1	1	4	4	4	70.2	1	1	1	0	1	1	1	1	1	0
0.449417	109164	3	1	1	2	2	2	66.35	.	.	.	.	.	.	.	.	.	0
0.442008	110101	4	1	2	2	3	1	.	0	0	0	0	0	0	0	0	0	1
0.19936	110102	4	1	2	3	1	1	.	.	.	.	.	.	.	.	.	.	1
0.058045	110103	4	1	2	2	2	1	48.68	1	1	1	1	1	1	1	1	1	1
0.648579	110105	4	1	2	4	5	1	56.37	0	1	1	0	0	1	1	0	0	1
0.905351	110106	4	1	1	2	2	2	55.96	1	1	0	0	1	0	0	0	0	0
0.931598	110107	4	1	1	2	1	1	.	.	.	.	.	.	.	.	.	.	0
0.665469	110108	4	1	1	2	2	3	69.7	1	1	1	0	0	0	0	0	0	0
0.370172	110109	4	1	1	2	2	3	61.9	0	0	1	0	1	0	0	1	0	0
0.520221	110110	4	1	1	1	2	3	44.94	0	0	0	0	1	0	0	1	1	0
0.92415	110111	4	1	1	2	2	2	47.5	.	.	.	.	.	.	.	.	.	0
0.466428	110112	4	1	2	2	2	3	56.11	1	1	1	1	0	1	0	1	0	1
0.511627	110113	4	1	1	2	.	2	47.86	0	1	1	1	1	0	0	.	1	0
0.562229	110114	4	1	2	3	2	3	.	0	1	1	0	0	1	1	1	1	1
0.273904	110115	4	1	2	2	2	2	34.7	1	0	0	0	0	0	0	1	1	1
0.826572	110116	4	1	2	1	2	3	52.53	1	0	1	1	1	1	0	1	0	1
0.110876	110117	4	1	2	2	5	3	67.38	1	1	1	1	0	0	0	1	0	1
0.63423	110118	4	1	1	2	.	2	48.04	1	1	1	1	1	0	0	1	1	0
0.258684	110119	4	1	1	2	3	3	.	1	0	1	0	0	0	0	1	0	0
0.381099	110121	4	1	2	1	1	3	34.73	0	1	1	0	1	0	0	1	1	1
0.067417	110122	4	1	1	1	2	3	55.74	0	0	1	0	0	0	.	1	1	0
0.949168	110123	4	1	1	3	4	3	.	1	1	1	.	1	1	1	1	1	0
0.636972	110124	4	1	2	2	3	3	.	0	0	0	0	0	0	0	0	0	1
0.413576	110125	4	1	2	2	2	3	43.26	1	1	0	1	1	1	1	1	1	1
0.948476	110127	4	1	2	.	5	3	34.68	0	0	0	1	1	0	0	0	0	1
0.970234	110128	4	1	1	3	4	3	58.06	1	1	1	1	1	1	1	1	1	0
0.499823	110129	4	1	2	4	2	3	.	1	1	0	1	1	0	0	1	1	1
0.666935	110130	4	1	2	5	5	3	43.07	0	1	1	0	1	0	0	1	1	1
0.291393	110131	4	1	2	3	.	4	63.32	1	1	0	0	0	1	1	1	1	1
0.241172	110132	4	1	2	2	2	2	46.31	1	1	1	1	1	0	1	1	1	1
0.28511	110133	4	1	1	2	2	3	.	1	1	1	1	1	0	1	1	1	0
0.632592	110134	4	1	1	2	2	1	51.93	1	0	1	0	1	1	1	1	1	0
0.340684	110135	4	1	1	2	4	3	41.86	1	1	1	0	1	0	0	1	0	0
0.710141	110137	4	1	2	2	2	3	.	1	1	1	0	1	1	1	1	0	1
0.153088	110138	4	1	1	2	2	3	48.57	1	1	1	0	1	1	0	1	.	0
0.619291	110139	4	1	2	3	.	3	52.96	1	0	1	0	0	1	1	1	1	1
0.158369	110140	4	1	1	2	2	3	46.72	0	0	1	0	1	0	0	1	1	0
0.921076	110141	4	1	1	2	3	1	58.43	0	0	1	1	1	1	1	1	1	0
0.669993	110142	4	1	1	2	.	1	59.97	1	1	1	1	0	0	0	1	0	0
0.995642	110143	4	1	1	2	2	1	.	1	0	1	0	0	0	1	1	1	0
0.461571	110144	4	1	2	2	2	3	64.56	1	1	1	0	1	1	0	1	1	1
0.953254	110145	4	1	1	3	4	2	60.6	1	0	1	0	1	1	1	1	1	0
0.563194	110146	4	1	2	2	2	3	80.67	1	0	1	0	1	1	1	1	1	1
0.490638	110147	4	1	2	1	5	3	54.46	0	1	1	1	1	1	0	1	0	1
0.218463	110149	4	1	1	2	.	1	.	.	.	.	.	.	.	.	.	.	0
0.618471	110150	4	1	1	2	2	3	65.73	1	1	1	1	1	1	1	1	1	0
0.800119	110151	4	1	2	2	3	1	64.22	1	1	0	0	1	0	1	1	1	1
0.873939	110152	4	1	2	2	2	3	.	1	1	0	1	1	1	1	1	1	1
0.466366	110154	4	1	2	5	5	3	41.12	0	0	0	0	0	0	0	0	0	1
0.933635	110155	4	1	2	2	2	3	.	1	1	1	0	1	1	0	1	1	1
0.189912	110156	4	1	1	3	4	3	.	.	.	.	.	.	.	.	.	.	0
0.360026	110157	4	1	1	2	4	2	.	1	1	1	1	1	1	1	1	1	0
0.434608	110158	4	1	2	2	2	3	54.69	1	0	1	0	1	1	0	1	0	1
0.801956	110159	4	1	1	1	2	1	.	0	0	0	0	0	0	0	0	1	0
0.019571	110160	4	1	2	3	3	3	.	1	0	0	0	1	1	1	1	1	1
0.362961	110161	4	1	1	2	.	1	.	1	1	1	1	1	0	0	1	1	0
0.189101	110162	4	1	1	1	2	3	.	1	1	1	1	1	1	1	1	1	0
0.752393	110163	4	1	1	2	1	3	41.4	0	0	1	1	1	0	0	1	1	0
0.179046	110164	4	1	2	5	3	5	46.62	1	1	1	0	1	1	1	1	1	1
0.033708	110165	4	1	2	3	3	3	.	0	1	0	0	0	0	1	1	0	1
0.036682	110167	4	1	2	2	2	3	39.55	1	1	1	0	1	1	1	1	1	1
0.305923	111101	4	1	1	1	1	1	57.28	0	0	1	0	1	0	0	0	1	0
0.525074	111102	4	1	2	1	1	1	41.69	1	1	0	1	0	1	0	0	0	1
0.509163	111103	4	1	2	.	5	3	40.89	1	0	0	0	1	0	0	1	0	1
0.493129	111104	4	1	1	2	4	4	46.04	0	0	0	1	1	0	0	1	1	0
0.26643	111105	4	1	2	1	3	4	39.16	0	1	1	0	1	1	1	1	1	1
0.746765	111106	4	1	2	2	4	1	41.17	1	1	1	0	0	1	1	1	1	1
0.571517	111107	4	1	2	2	4	4	65.16	1	1	1	1	1	0	1	1	0	1
0.696248	111108	4	1	2	2	2	4	71.14	1	1	1	0	1	1	1	1	1	1
0.227544	111110	4	1	2	2	2	1	.	1	1	1	0	0	1	1	1	1	1
0.491479	111112	4	1	1	2	2	3	.	0	0	0	0	1	1	1	1	1	0
0.690597	111114	4	1	1	1	3	1	.	1	1	1	0	0	1	1	1	1	0
0.007902	111115	4	1	2	2	2	2	50.2	0	1	1	0	1	0	0	1	0	1
0.782032	111116	4	1	2	2	1	1	50.48	0	0	0	1	0	1	1	0	0	1
0.441476	111118	4	1	1	3	2	3	.	0	0	0	0	0	1	0	1	1	0
0.726077	111119	4	1	2	3	3	4	63.58	.	.	.	.	.	.	.	.	.	1
0.074209	111120	4	1	1	2	2	3	44.47	1	1	1	1	1	1	1	1	1	0
0.918934	111121	4	1	1	5	5	1	40.48	0	0	0	.	1	0	1	0	0	0
0.532934	111122	4	1	1	1	1	1	34.59	0	0	0	0	0	0	0	1	0	0
0.440221	111123	4	1	2	2	4	1	74.25	1	1	1	1	1	1	1	1	1	1
0.854844	111124	4	1	1	2	1	1	51.48	1	1	1	1	1	1	1	1	1	0
0.721453	111127	4	1	1	1	1	1	46.8	.	.	.	.	.	.	.	.	.	0
0.272339	111129	4	1	2	.	5	4	59.89	.	.	.	.	.	.	.	.	.	1
0.166221	111130	4	1	1	2	.	3	58.28	.	.	.	.	.	.	.	.	.	0
0.839133	111131	4	1	2	2	3	4	77.17	1	1	1	1	1	1	1	1	1	1
0.54116	111132	4	1	1	1	1	1	.	0	0	0	1	1	1	1	1	0	0
0.834732	111133	4	1	1	2	2	1	.	0	0	0	1	1	1	0	0	1	0
0.240651	111135	4	1	1	3	5	4	64.25	.	.	.	.	.	.	.	.	.	0
0.329024	111136	4	1	1	4	5	4	63.6	.	.	.	.	.	.	.	.	.	0
0.88319	111137	4	1	2	1	2	1	.	.	.	.	.	.	.	.	.	.	1
0.96894	111138	4	1	2	1	1	1	.	1	1	0	1	1	1	0	0	0	1
0.662656	111139	4	1	2	2	4	4	.	1	1	1	1	1	1	1	1	1	1
0.074622	111140	4	1	2	2	2	1	59.15	.	.	.	.	.	.	.	.	.	1
0.846983	111142	4	1	2	5	1	4	48.91	.	.	.	.	.	.	.	.	.	1
0.661423	111143	4	1	2	2	1	2	.	1	1	1	0	0	0	0	1	1	1
0.875235	111145	4	1	1	5	4	1	.	1	1	1	0	0	0	0	0	0	0
0.084828	111146	4	1	2	2	4	3	30.26	0	0	0	0	1	0	1	.	0	1
0.495997	111148	4	1	2	4	5	4	.	0	0	1	0	0	0	0	.	0	1
0.021309	111150	4	1	2	1	1	1	67.22	1	1	0	1	1	1	1	1	1	1
0.805862	111151	4	1	2	2	2	3	.	1	1	1	1	1	1	1	1	1	1
0.443773	111153	4	1	2	1	1	1	.	1	1	1	1	1	0	1	1	1	1
0.307785	111154	4	1	1	2	1	.	49.45	1	1	1	1	1	1	0	1	1	0
0.159582	111155	4	1	1	1	2	3	.	.	.	.	.	.	.	.	.	.	0
0.236081	111156	4	1	2	4	4	4	57.27	.	.	.	.	.	.	.	.	.	1
0.941088	111157	4	1	2	1	3	1	.	0	0	0	1	0	0	1	1	0	1
0.099812	111158	4	1	1	.	.	1	57.37	1	0	0	0	1	0	0	1	1	0
0.270406	111159	4	1	2	2	2	3	.	.	.	.	.	.	.	.	.	.	1
0.710765	111160	4	1	2	2	1	3	71.57	1	1	1	0	1	1	0	1	1	1
0.062255	111161	4	1	2	.	.	1	.	1	1	1	0	0	1	1	1	1	1
0.548442	111162	4	1	1	1	1	1	.	1	1	1	1	0	1	1	1	1	0
0.692511	111163	4	1	1	1	4	1	.	.	.	.	.	.	.	.	.	.	0
0.150928	111164	4	1	2	1	1	1	36.27	1	1	1	0	0	1	1	1	1	1
0.504567	111165	4	1	1	2	4	4	64.73	1	1	1	1	1	1	1	1	1	0
0.826213	111168	4	1	2	2	3	4	64.87	0	1	1	0	0	0	0	0	0	1
0.773639	111169	4	1	2	2	4	3	78.65	1	1	1	1	1	0	0	1	0	1
0.503709	111170	4	1	2	5	2	4	.	0	1	1	0	1	1	1	1	1	1
0.377711	111171	4	1	2	3	3	3	.	1	1	1	0	0	1	1	1	1	1
0.689661	111172	4	1	1	2	2	1	.	1	1	1	0	0	0	0	1	1	0
0.551631	111173	4	1	1	1	2	4	.	1	1	1	1	0	0	0	0	0	0
0.015464	111174	4	1	2	2	2	1	43.9	1	1	1	1	0	0	1	1	1	1
0.729295	111184	4	1	1	1	1	1	.	1	0	0	0	1	1	0	1	0	0
0.973714	111189	4	1	1	4	5	4	48.51	.	.	.	.	.	.	.	.	.	0
0.530292	112105	1	2	2	3	2	.	70.16	1	1	1	1	1	1	1	1	1	1
0.546873	112106	1	2	1	3	5	4	76.69	1	1	1	1	1	1	1	1	1	0
0.566256	112107	1	2	1	4	2	3	73.17	1	1	1	1	1	1	1	1	1	0
0.476597	112109	1	2	1	3	4	3	71.16	1	1	1	1	0	0	1	1	1	0
0.391988	112110	1	2	1	5	5	3	68.82	0	1	1	1	1	1	1	0	1	0
0.657468	112112	1	2	1	5	4	.	72.65	1	1	1	1	1	1	0	1	0	0
0.034447	112114	1	2	1	2	.	3	.	1	1	1	0	1	1	1	1	1	0
0.970829	112115	1	2	1	2	3	3	.	.	.	.	.	.	.	.	.	.	0
0.706428	112116	1	2	2	4	5	.	.	0	1	1	1	1	0	0	1	1	1
0.913072	112120	1	2	2	5	5	3	.	1	1	1	1	1	1	1	1	1	1
0.079331	112122	1	2	2	.	.	.	.	1	1	1	0	1	1	1	1	1	1
0.732965	112123	1	2	1	4	4	.	74.09	1	1	1	1	1	1	1	1	1	0
0.742498	112125	1	2	1	2	5	3	.	1	1	1	0	1	1	1	1	1	0
0.544315	112126	1	2	1	4	4	3	86.78	.	.	.	.	.	.	.	.	.	0
0.762429	112128	1	2	1	5	3	3	75.75	1	0	1	1	1	1	1	1	1	0
0.601189	112129	1	2	1	4	4	3	63.94	0	0	0	0	1	1	1	1	0	0
0.363739	112134	1	2	2	2	5	.	.	1	1	1	1	1	0	0	0	0	1
0.917669	112136	1	2	1	2	4	3	67.8	1	1	1	1	1	0	0	1	1	0
0.537383	112137	1	2	1	3	5	3	64.04	1	0	1	0	0	1	1	1	1	0
0.159952	112138	1	2	1	3	3	3	.	.	.	.	.	.	.	.	.	.	0
0.472046	112139	1	2	2	5	4	3	.	1	1	1	1	1	1	1	1	1	1
0.555278	112142	1	2	1	4	4	3	77.64	1	1	1	1	1	1	1	1	1	0
0.85763	112145	1	2	1	2	2	3	59.34	1	1	1	1	1	1	1	1	1	0
0.389991	112146	1	2	1	4	2	3	55.4	1	1	1	1	1	1	1	1	1	0
0.330695	112148	1	2	2	4	4	.	93.2	1	1	1	0	1	1	1	1	1	1
0.144862	112149	1	2	1	4	4	3	66.75	0	0	1	0	1	0	0	0	0	0
0.201269	112150	1	2	2	2	5	3	.	.	.	.	.	.	.	.	.	.	1
0.110999	112151	1	2	1	5	4	3	62.51	0	1	1	1	1	1	1	0	0	0
0.671401	112152	1	2	1	4	4	3	.	.	.	.	.	.	.	.	.	.	0
0.125311	112153	1	2	1	2	4	3	68.66	1	1	1	1	1	1	1	1	1	0
